,pitch_name
13883,4-Seam Fastball
13884,4-Seam Fastball
13885,Slider
13886,Curveball
13887,4-Seam Fastball
13888,Split-Finger
13889,Curveball
13890,Curveball
13891,4-Seam Fastball
13892,Split-Finger
13893,Split-Finger
13894,Split-Finger
13895,4-Seam Fastball
13896,4-Seam Fastball
13897,4-Seam Fastball
13898,4-Seam Fastball
13899,Curveball
13900,4-Seam Fastball
13901,4-Seam Fastball
13902,4-Seam Fastball
13903,4-Seam Fastball
13904,4-Seam Fastball
13905,4-Seam Fastball
13906,Slider
13907,4-Seam Fastball
13908,4-Seam Fastball
13909,4-Seam Fastball
13910,4-Seam Fastball
13911,4-Seam Fastball
13912,4-Seam Fastball
13913,Curveball
13914,4-Seam Fastball
13915,Curveball
13916,Slider
13917,4-Seam Fastball
13918,4-Seam Fastball
13919,4-Seam Fastball
13920,4-Seam Fastball
13921,4-Seam Fastball
13922,4-Seam Fastball
13923,4-Seam Fastball
13924,4-Seam Fastball
13925,4-Seam Fastball
13926,4-Seam Fastball
13927,4-Seam Fastball
13928,4-Seam Fastball
13929,4-Seam Fastball
13930,4-Seam Fastball
13931,4-Seam Fastball
13932,4-Seam Fastball
13933,4-Seam Fastball
13934,Slider
13935,4-Seam Fastball
13936,4-Seam Fastball
13937,4-Seam Fastball
13938,4-Seam Fastball
13939,4-Seam Fastball
13940,4-Seam Fastball
13941,4-Seam Fastball
13942,4-Seam Fastball
13943,4-Seam Fastball
13944,4-Seam Fastball
13945,4-Seam Fastball
13946,4-Seam Fastball
13947,4-Seam Fastball
13948,4-Seam Fastball
13949,4-Seam Fastball
13950,Slider
13951,4-Seam Fastball
13952,4-Seam Fastball
13953,4-Seam Fastball
13954,4-Seam Fastball
13955,Curveball
13956,4-Seam Fastball
13957,4-Seam Fastball
13958,Slider
13959,4-Seam Fastball
13960,4-Seam Fastball
13961,4-Seam Fastball
13962,4-Seam Fastball
13963,Curveball
13964,4-Seam Fastball
13965,Curveball
13966,Curveball
13967,4-Seam Fastball
13968,4-Seam Fastball
13969,4-Seam Fastball
13970,4-Seam Fastball
13971,4-Seam Fastball
13972,4-Seam Fastball
13973,4-Seam Fastball
13974,4-Seam Fastball
13975,4-Seam Fastball
13976,4-Seam Fastball
13977,4-Seam Fastball
13978,Split-Finger
13979,4-Seam Fastball
13980,4-Seam Fastball
13981,4-Seam Fastball
13982,4-Seam Fastball
13983,Slider
13984,4-Seam Fastball
13985,4-Seam Fastball
13986,4-Seam Fastball
13987,4-Seam Fastball
13988,4-Seam Fastball
13989,4-Seam Fastball
13990,4-Seam Fastball
13991,4-Seam Fastball
13992,4-Seam Fastball
13993,4-Seam Fastball
13994,4-Seam Fastball
13995,Slider
13996,4-Seam Fastball
13997,Slider
13998,4-Seam Fastball
13999,4-Seam Fastball
14000,4-Seam Fastball
14001,4-Seam Fastball
14002,4-Seam Fastball
14003,4-Seam Fastball
14004,4-Seam Fastball
14005,4-Seam Fastball
14006,Slider
14007,Slider
14008,4-Seam Fastball
14009,4-Seam Fastball
14010,4-Seam Fastball
14011,Slider
14012,4-Seam Fastball
14013,4-Seam Fastball
14014,Curveball
14015,Slider
14016,Curveball
14017,Slider
14018,4-Seam Fastball
14019,Slider
14020,4-Seam Fastball
14021,Curveball
14022,Curveball
14023,4-Seam Fastball
14024,Slider
14025,4-Seam Fastball
14026,Slider
14027,4-Seam Fastball
14028,Slider
14029,Curveball
14030,4-Seam Fastball
14031,Slider
14032,Slider
14033,4-Seam Fastball
14034,4-Seam Fastball
14035,4-Seam Fastball
14036,4-Seam Fastball
14037,Slider
14038,Curveball
14039,4-Seam Fastball
14040,4-Seam Fastball
14041,4-Seam Fastball
14042,4-Seam Fastball
14043,Curveball
14044,4-Seam Fastball
14045,4-Seam Fastball
14046,4-Seam Fastball
14047,4-Seam Fastball
14048,Curveball
14049,Curveball
14050,4-Seam Fastball
14051,4-Seam Fastball
14052,4-Seam Fastball
14053,4-Seam Fastball
14054,4-Seam Fastball
14055,4-Seam Fastball
14056,Slider
14057,4-Seam Fastball
14058,4-Seam Fastball
14059,Slider
14060,4-Seam Fastball
14061,4-Seam Fastball
14062,Slider
14063,4-Seam Fastball
14064,4-Seam Fastball
14065,4-Seam Fastball
14066,4-Seam Fastball
14067,4-Seam Fastball
14068,4-Seam Fastball
14069,4-Seam Fastball
14070,4-Seam Fastball
14071,4-Seam Fastball
14072,4-Seam Fastball
14073,4-Seam Fastball
14074,4-Seam Fastball
14075,4-Seam Fastball
14076,4-Seam Fastball
14077,4-Seam Fastball
14078,4-Seam Fastball
14079,Curveball
14080,Slider
14081,4-Seam Fastball
14082,4-Seam Fastball
14083,4-Seam Fastball
14084,Slider
14085,Slider
14086,4-Seam Fastball
14087,4-Seam Fastball
14088,4-Seam Fastball
14089,Curveball
14090,Curveball
14091,Curveball
14092,Curveball
14093,4-Seam Fastball
14094,Slider
14095,Slider
14096,Slider
14097,4-Seam Fastball
14098,4-Seam Fastball
14099,Slider
14100,4-Seam Fastball
14101,4-Seam Fastball
14102,4-Seam Fastball
14103,Slider
14104,4-Seam Fastball
14105,Curveball
14106,4-Seam Fastball
14107,Slider
14108,4-Seam Fastball
14109,4-Seam Fastball
14110,Slider
14111,4-Seam Fastball
14112,Slider
14113,4-Seam Fastball
14114,4-Seam Fastball
14115,4-Seam Fastball
14116,4-Seam Fastball
14117,4-Seam Fastball
14118,4-Seam Fastball
14119,Slider
14120,Slider
14121,Curveball
14122,4-Seam Fastball
14123,Curveball
14124,Curveball
14125,4-Seam Fastball
14126,Curveball
14127,Curveball
14128,4-Seam Fastball
14129,Slider
14130,Slider
14131,4-Seam Fastball
14132,Slider
14133,Slider
14134,Slider
14135,4-Seam Fastball
14136,4-Seam Fastball
14137,Slider
14138,4-Seam Fastball
14139,4-Seam Fastball
14140,4-Seam Fastball
14141,4-Seam Fastball
14142,4-Seam Fastball
14143,Curveball
14144,Curveball
14145,Curveball
14146,4-Seam Fastball
14147,4-Seam Fastball
14148,4-Seam Fastball
14149,Curveball
14150,4-Seam Fastball
14151,4-Seam Fastball
14152,4-Seam Fastball
14153,Slider
14154,4-Seam Fastball
14155,4-Seam Fastball
14156,4-Seam Fastball
14157,Slider
14158,4-Seam Fastball
14159,4-Seam Fastball
14160,4-Seam Fastball
14161,4-Seam Fastball
14162,4-Seam Fastball
14163,4-Seam Fastball
14164,Curveball
14165,4-Seam Fastball
14166,4-Seam Fastball
14167,4-Seam Fastball
14168,4-Seam Fastball
14169,Slider
14170,Slider
14171,4-Seam Fastball
14172,4-Seam Fastball
14173,Curveball
14174,Curveball
14175,4-Seam Fastball
14176,Slider
14177,Slider
14178,4-Seam Fastball
14179,4-Seam Fastball
14180,4-Seam Fastball
14181,4-Seam Fastball
14182,Slider
14183,4-Seam Fastball
14184,4-Seam Fastball
14185,4-Seam Fastball
14186,4-Seam Fastball
14187,4-Seam Fastball
14188,4-Seam Fastball
14189,4-Seam Fastball
14190,Slider
14191,4-Seam Fastball
14192,Slider
14193,Curveball
14194,4-Seam Fastball
14195,4-Seam Fastball
14196,Curveball
14197,Slider
14198,Slider
14199,4-Seam Fastball
14200,4-Seam Fastball
14201,Curveball
14202,Slider
14203,4-Seam Fastball
14204,Curveball
14205,4-Seam Fastball
14206,Slider
14207,4-Seam Fastball
14208,4-Seam Fastball
14209,4-Seam Fastball
14210,Slider
14211,Curveball
14212,4-Seam Fastball
14213,4-Seam Fastball
14214,4-Seam Fastball
14215,Slider
14216,Curveball
14217,4-Seam Fastball
14218,4-Seam Fastball
14219,Curveball
14220,4-Seam Fastball
14221,Slider
14222,4-Seam Fastball
14223,4-Seam Fastball
14224,4-Seam Fastball
14225,4-Seam Fastball
14226,Slider
14227,4-Seam Fastball
14228,Curveball
14229,Slider
14230,Slider
14231,4-Seam Fastball
14232,4-Seam Fastball
14233,4-Seam Fastball
14234,Slider
14235,Curveball
14236,4-Seam Fastball
14237,4-Seam Fastball
14238,4-Seam Fastball
14239,4-Seam Fastball
14240,4-Seam Fastball
14241,4-Seam Fastball
14242,Slider
14243,Slider
14244,Curveball
14245,4-Seam Fastball
14246,4-Seam Fastball
14247,4-Seam Fastball
14248,4-Seam Fastball
14249,4-Seam Fastball
14250,4-Seam Fastball
14251,Curveball
14252,4-Seam Fastball
14253,Slider
14254,Slider
14255,4-Seam Fastball
14256,4-Seam Fastball
14257,4-Seam Fastball
14258,Slider
14259,Slider
14260,4-Seam Fastball
14261,4-Seam Fastball
14262,Slider
14263,4-Seam Fastball
14264,4-Seam Fastball
14265,Slider
14266,4-Seam Fastball
14267,4-Seam Fastball
14268,4-Seam Fastball
14269,4-Seam Fastball
14270,4-Seam Fastball
14271,4-Seam Fastball
14272,4-Seam Fastball
14273,4-Seam Fastball
14274,Curveball
14275,Curveball
14276,4-Seam Fastball
14277,4-Seam Fastball
14278,4-Seam Fastball
14279,4-Seam Fastball
14280,Curveball
14281,4-Seam Fastball
14282,4-Seam Fastball
14283,Slider
14284,Curveball
14285,4-Seam Fastball
14286,4-Seam Fastball
14287,4-Seam Fastball
14288,4-Seam Fastball
14289,4-Seam Fastball
14290,4-Seam Fastball
14291,4-Seam Fastball
14292,4-Seam Fastball
14293,4-Seam Fastball
14294,4-Seam Fastball
14295,4-Seam Fastball
14296,4-Seam Fastball
14297,4-Seam Fastball
14298,4-Seam Fastball
14299,4-Seam Fastball
14300,4-Seam Fastball
14301,4-Seam Fastball
14302,Curveball
14303,4-Seam Fastball
14304,4-Seam Fastball
14305,4-Seam Fastball
14306,Slider
14307,4-Seam Fastball
14308,4-Seam Fastball
14309,4-Seam Fastball
14310,4-Seam Fastball
14311,Slider
14312,4-Seam Fastball
14313,Curveball
14314,4-Seam Fastball
14315,Curveball
14316,Curveball
14317,4-Seam Fastball
14318,Slider
14319,4-Seam Fastball
14320,Slider
14321,4-Seam Fastball
14322,4-Seam Fastball
14323,4-Seam Fastball
14324,4-Seam Fastball
14325,Curveball
14326,Curveball
14327,4-Seam Fastball
14328,4-Seam Fastball
14329,4-Seam Fastball
14330,4-Seam Fastball
14331,Slider
14332,4-Seam Fastball
14333,Curveball
14334,Curveball
14335,4-Seam Fastball
14336,4-Seam Fastball
14337,4-Seam Fastball
14338,4-Seam Fastball
14339,Curveball
14340,4-Seam Fastball
14341,Curveball
14342,4-Seam Fastball
14343,4-Seam Fastball
14344,4-Seam Fastball
14345,Curveball
14346,4-Seam Fastball
14347,4-Seam Fastball
14348,Slider
14349,4-Seam Fastball
14350,4-Seam Fastball
14351,Slider
14352,4-Seam Fastball
14353,4-Seam Fastball
14354,4-Seam Fastball
14355,4-Seam Fastball
14356,4-Seam Fastball
14357,4-Seam Fastball
14358,4-Seam Fastball
14359,Curveball
14360,4-Seam Fastball
14361,4-Seam Fastball
14362,4-Seam Fastball
14363,Curveball
14364,4-Seam Fastball
14365,Split-Finger
14366,4-Seam Fastball
14367,4-Seam Fastball
14368,4-Seam Fastball
14369,4-Seam Fastball
14370,4-Seam Fastball
14371,4-Seam Fastball
14372,4-Seam Fastball
14373,4-Seam Fastball
14374,4-Seam Fastball
14375,Curveball
14376,4-Seam Fastball
14377,Slider
14378,Slider
14379,4-Seam Fastball
14380,4-Seam Fastball
14381,4-Seam Fastball
14382,4-Seam Fastball
14383,Slider
14384,4-Seam Fastball
14385,4-Seam Fastball
14386,Curveball
14387,Curveball
14388,4-Seam Fastball
14389,4-Seam Fastball
14390,4-Seam Fastball
14391,4-Seam Fastball
14392,Curveball
14393,Curveball
14394,4-Seam Fastball
14395,Slider
14396,4-Seam Fastball
14397,4-Seam Fastball
14398,Curveball
14399,Curveball
14400,Curveball
14401,4-Seam Fastball
14402,Slider
14403,4-Seam Fastball
14404,4-Seam Fastball
14405,Curveball
14406,Slider
14407,4-Seam Fastball
14408,4-Seam Fastball
14409,4-Seam Fastball
14410,4-Seam Fastball
14411,4-Seam Fastball
14412,4-Seam Fastball
14413,4-Seam Fastball
14414,4-Seam Fastball
14415,4-Seam Fastball
14416,Slider
14417,4-Seam Fastball
14418,Curveball
14419,4-Seam Fastball
14420,Curveball
14421,Curveball
14422,4-Seam Fastball
14423,Slider
14424,Split-Finger
14425,Slider
14426,4-Seam Fastball
14427,Slider
14428,4-Seam Fastball
14429,Slider
14430,4-Seam Fastball
14431,4-Seam Fastball
14432,4-Seam Fastball
14433,4-Seam Fastball
14434,4-Seam Fastball
14435,4-Seam Fastball
14436,4-Seam Fastball
14437,4-Seam Fastball
14438,Curveball
14439,4-Seam Fastball
14440,4-Seam Fastball
14441,4-Seam Fastball
14442,4-Seam Fastball
14443,4-Seam Fastball
14444,4-Seam Fastball
14445,4-Seam Fastball
14446,4-Seam Fastball
14447,4-Seam Fastball
14448,Slider
14449,4-Seam Fastball
14450,4-Seam Fastball
14451,4-Seam Fastball
14452,4-Seam Fastball
14453,Curveball
14454,4-Seam Fastball
14455,4-Seam Fastball
14456,Curveball
14457,Curveball
14458,4-Seam Fastball
14459,4-Seam Fastball
14460,4-Seam Fastball
14461,4-Seam Fastball
14462,4-Seam Fastball
14463,4-Seam Fastball
14464,4-Seam Fastball
14465,4-Seam Fastball
14466,4-Seam Fastball
14467,4-Seam Fastball
14468,4-Seam Fastball
14469,4-Seam Fastball
14470,4-Seam Fastball
14471,4-Seam Fastball
14472,4-Seam Fastball
14473,4-Seam Fastball
14474,4-Seam Fastball
14475,4-Seam Fastball
14476,Slider
14477,4-Seam Fastball
14478,4-Seam Fastball
14479,Slider
14480,4-Seam Fastball
14481,4-Seam Fastball
14482,4-Seam Fastball
14483,4-Seam Fastball
14484,4-Seam Fastball
14485,4-Seam Fastball
14486,Slider
14487,4-Seam Fastball
14488,4-Seam Fastball
14489,4-Seam Fastball
14490,4-Seam Fastball
14491,4-Seam Fastball
14492,4-Seam Fastball
14493,4-Seam Fastball
14494,4-Seam Fastball
14495,Curveball
14496,Slider
14497,4-Seam Fastball
14498,Slider
14499,Slider
14500,Curveball
14501,4-Seam Fastball
14502,4-Seam Fastball
14503,4-Seam Fastball
14504,Curveball
14505,Split-Finger
14506,4-Seam Fastball
14507,4-Seam Fastball
14508,4-Seam Fastball
14509,Slider
14510,4-Seam Fastball
14511,4-Seam Fastball
14512,4-Seam Fastball
14513,Slider
14514,4-Seam Fastball
14515,Slider
14516,4-Seam Fastball
14517,4-Seam Fastball
14518,4-Seam Fastball
14519,Slider
14520,Curveball
14521,4-Seam Fastball
14522,Slider
14523,4-Seam Fastball
14524,4-Seam Fastball
14525,Slider
14526,4-Seam Fastball
14527,4-Seam Fastball
14528,4-Seam Fastball
14529,4-Seam Fastball
14530,4-Seam Fastball
14531,4-Seam Fastball
14532,4-Seam Fastball
14533,4-Seam Fastball
14534,4-Seam Fastball
14535,4-Seam Fastball
14536,4-Seam Fastball
14537,4-Seam Fastball
14538,4-Seam Fastball
14539,4-Seam Fastball
14540,Curveball
14541,4-Seam Fastball
14542,4-Seam Fastball
14543,4-Seam Fastball
14544,4-Seam Fastball
14545,4-Seam Fastball
14546,4-Seam Fastball
14547,4-Seam Fastball
14548,4-Seam Fastball
14549,4-Seam Fastball
14550,4-Seam Fastball
14551,4-Seam Fastball
14552,4-Seam Fastball
14553,4-Seam Fastball
14554,4-Seam Fastball
14555,4-Seam Fastball
14556,4-Seam Fastball
14557,4-Seam Fastball
14558,4-Seam Fastball
14559,4-Seam Fastball
14560,Slider
14561,4-Seam Fastball
14562,Slider
14563,4-Seam Fastball
14564,Slider
14565,4-Seam Fastball
14566,4-Seam Fastball
14567,Curveball
14568,4-Seam Fastball
14569,Curveball
14570,Slider
14571,4-Seam Fastball
14572,4-Seam Fastball
14573,4-Seam Fastball
14574,4-Seam Fastball
14575,4-Seam Fastball
14576,4-Seam Fastball
14577,Slider
14578,4-Seam Fastball
14579,4-Seam Fastball
14580,Slider
14581,4-Seam Fastball
14582,Slider
14583,4-Seam Fastball
14584,4-Seam Fastball
14585,Split-Finger
14586,4-Seam Fastball
14587,4-Seam Fastball
14588,4-Seam Fastball
14589,Slider
14590,4-Seam Fastball
14591,4-Seam Fastball
14592,Curveball
14593,Curveball
14594,4-Seam Fastball
14595,Slider
14596,4-Seam Fastball
14597,4-Seam Fastball
14598,Split-Finger
14599,Curveball
14600,4-Seam Fastball
14601,Slider
14602,4-Seam Fastball
14603,4-Seam Fastball
14604,4-Seam Fastball
14605,Slider
14606,4-Seam Fastball
14607,4-Seam Fastball
14608,Curveball
14609,4-Seam Fastball
14610,Slider
14611,4-Seam Fastball
14612,Slider
14613,Curveball
14614,4-Seam Fastball
14615,Slider
14616,4-Seam Fastball
14617,4-Seam Fastball
14618,4-Seam Fastball
14619,4-Seam Fastball
14620,4-Seam Fastball
14621,4-Seam Fastball
14622,4-Seam Fastball
14623,Slider
14624,4-Seam Fastball
14625,4-Seam Fastball
14626,4-Seam Fastball
14627,4-Seam Fastball
14628,4-Seam Fastball
14629,Curveball
14630,4-Seam Fastball
14631,4-Seam Fastball
14632,Slider
14633,4-Seam Fastball
14634,Curveball
14635,4-Seam Fastball
14636,4-Seam Fastball
14637,Slider
14638,Slider
14639,Slider
14640,Slider
14641,4-Seam Fastball
14642,4-Seam Fastball
14643,4-Seam Fastball
14644,4-Seam Fastball
14645,4-Seam Fastball
14646,Curveball
14647,4-Seam Fastball
14648,Slider
14649,4-Seam Fastball
14650,4-Seam Fastball
14651,4-Seam Fastball
14652,Curveball
14653,Curveball
14654,Slider
14655,Slider
14656,4-Seam Fastball
14657,Curveball
14658,4-Seam Fastball
14659,Slider
14660,4-Seam Fastball
14661,4-Seam Fastball
14662,Curveball
14663,4-Seam Fastball
14664,4-Seam Fastball
14665,4-Seam Fastball
14666,4-Seam Fastball
14667,4-Seam Fastball
14668,4-Seam Fastball
14669,4-Seam Fastball
14670,4-Seam Fastball
14671,4-Seam Fastball
14672,4-Seam Fastball
14673,4-Seam Fastball
14674,4-Seam Fastball
14675,4-Seam Fastball
14676,4-Seam Fastball
14677,4-Seam Fastball
14678,Slider
14679,Curveball
14680,4-Seam Fastball
14681,4-Seam Fastball
14682,4-Seam Fastball
14683,4-Seam Fastball
14684,4-Seam Fastball
14685,4-Seam Fastball
14686,Curveball
14687,4-Seam Fastball
14688,4-Seam Fastball
14689,4-Seam Fastball
14690,4-Seam Fastball
14691,4-Seam Fastball
14692,4-Seam Fastball
14693,4-Seam Fastball
14694,Curveball
14695,Slider
14696,4-Seam Fastball
14697,4-Seam Fastball
14698,Curveball
14699,4-Seam Fastball
14700,4-Seam Fastball
14701,Slider
14702,Split-Finger
14703,Curveball
14704,Curveball
14705,4-Seam Fastball
14706,4-Seam Fastball
14707,4-Seam Fastball
14708,4-Seam Fastball
14709,4-Seam Fastball
14710,4-Seam Fastball
14711,Curveball
14712,Curveball
14713,Slider
14714,4-Seam Fastball
14715,4-Seam Fastball
14716,4-Seam Fastball
14717,4-Seam Fastball
14718,4-Seam Fastball
14719,Slider
14720,4-Seam Fastball
14721,4-Seam Fastball
14722,4-Seam Fastball
14723,Slider
14724,4-Seam Fastball
14725,Curveball
14726,Curveball
14727,4-Seam Fastball
14728,4-Seam Fastball
14729,4-Seam Fastball
14730,4-Seam Fastball
14731,4-Seam Fastball
14732,4-Seam Fastball
14733,Slider
14734,Curveball
14735,4-Seam Fastball
14736,Slider
14737,4-Seam Fastball
14738,Slider
14739,4-Seam Fastball
14740,Curveball
14741,4-Seam Fastball
14742,Curveball
14743,Slider
14744,Curveball
14745,Slider
14746,4-Seam Fastball
14747,4-Seam Fastball
14748,4-Seam Fastball
14749,4-Seam Fastball
14750,Slider
14751,Curveball
14752,4-Seam Fastball
14753,Curveball
14754,Curveball
14755,4-Seam Fastball
14756,4-Seam Fastball
14757,Slider
14758,Split-Finger
14759,4-Seam Fastball
14760,4-Seam Fastball
14761,Curveball
14762,4-Seam Fastball
14763,Curveball
14764,4-Seam Fastball
14765,4-Seam Fastball
14766,Curveball
14767,4-Seam Fastball
14768,4-Seam Fastball
14769,4-Seam Fastball
14770,Curveball
14771,4-Seam Fastball
14772,4-Seam Fastball
14773,Slider
14774,Curveball
14775,Slider
14776,4-Seam Fastball
14777,Curveball
14778,4-Seam Fastball
14779,Slider
14780,Split-Finger
14781,Slider
14782,Split-Finger
14783,Slider
14784,Slider
14785,4-Seam Fastball
14786,Slider
14787,4-Seam Fastball
14788,4-Seam Fastball
14789,Curveball
14790,4-Seam Fastball
14791,4-Seam Fastball
14792,4-Seam Fastball
14793,Slider
